gift_card_id,gift_card_code,detail,status
4b626a96-04b6-42ad-88e7-ab36cb024215,2UV2YD2PJ01,0.4,USED
b4950c54-b5b1-4150-91f4-8b616aec4d13,9ER6QK8WN44,0.2,USED
84ff4cda-ba26-4e84-b5b8-4e5786c88875,8TW7FK7KM82,0.1,USED
88ea3852-6445-43f2-97d2-3df0f7d79bee,4GD6RU7KK41,0.1,USED
9c22f383-97b7-4366-8d00-abf36df20a63,1JU2CU1QW73,0.4,USED
a01e97d6-1af9-404c-a2ec-5f3a63ac7f2e,7J34RE0DJ08,0.3,UNUSED
43b61a11-dd5c-490d-bdcd-e5ea7d111bb7,7X53EW4PP39,0.3,USED
19a60c00-7074-4bd9-a9fd-0547d374cca5,4P99KQ0EV41,0.1,USED
8c5d5af1-56bf-4461-ba17-136ae17dc9de,2V50RF3GA08,0.5,UNUSED
567fe699-c21e-4751-ba8a-8a2e598d731f,4XK5N83YP67,0.5,UNUSED
8dba7f34-4a87-4c5c-be2e-bdeb47c94f9e,5M74VA8QG65,0.2,USED
fa457d1b-bafe-4de8-b82e-36ad565fa04c,9J48WQ1QT31,0.3,UNUSED
237af7d7-6115-497b-9f54-7b3b8104f57f,1E86WP9RY65,0.4,UNUSED
febbbc97-68d5-4f1a-8136-926ae17aeeb2,8JJ0W02MV94,0.5,USED
7be2a1f4-5ab5-40e8-b6e4-f0071448df73,3EG9HQ4CR53,0.3,UNUSED
b176b5d6-1a7d-458a-b70c-cddd578b3cce,1Q46Q09WY05,0.4,USED
d6e68e5e-8647-4159-a6b2-e2adc53d2004,7MP2H09TC79,0.3,UNUSED
de2cecbc-5ccd-48cc-b1ff-e9720980bacf,8D70RH3AR23,0.5,UNUSED
3b77a5bf-5c4a-4e04-a662-80dfadcf685d,9F68U19YT66,0.2,UNUSED
bcc3cbfd-a2cf-472f-b73d-deb25b2f7f46,8T10Y32JX11,0.3,USED
4c0fe112-32b2-40e3-82e5-6f768eb4e7ec,6EE3KP4JM40,0.3,UNUSED
cad5eab5-30b5-48f4-971a-0049d4a82e7b,8MN7E81WF00,0.4,UNUSED
a0b9267e-57f9-4f3a-92bd-9075788b0487,4FW0HR9VW22,0.1,UNUSED
afe4bc2f-1896-46a6-850d-e938ed614bb9,9V33HA2KU49,0.3,UNUSED
624f769e-d31e-49d8-bbd7-60a98f0a0c38,2TJ0RY7MM83,0.2,USED
ec91a015-1b16-4021-9d3d-223265718879,4YA4P16KP75,0.1,USED
492a92fa-c902-48ff-aadd-99f43b098dff,1WF3C21ND54,0.3,USED
140937b2-734e-49d3-b7e4-33ad72624255,2UQ1JF8GK48,0.5,UNUSED
356575d7-0e5a-41f3-841f-e1d149365e7a,6GT6TN1QX26,0.5,USED
8eb8aead-c501-4b46-bee2-fb8e6ed0d39a,5M88UX8TJ01,0.5,USED
d6cc43c6-addb-4c04-84a6-22197f01f970,5AN5T25FX27,0.3,UNUSED
8ec9b935-ec6c-47c8-a9e7-9489ab33ac6a,6V83EX0HC57,0.3,UNUSED
3b75b1ce-1048-4b6c-971c-825e8af4904f,3Y27XM3DV65,0.4,UNUSED
a66ddc10-01c6-42b4-90c9-fc61ba04c469,3KV8GF4MF92,0.3,UNUSED
3609fa51-7df9-4eca-89f3-d65519d8a371,8T48EV3FF06,0.3,UNUSED
1d46ef5f-545f-449c-86ee-b7012226c287,1PE3Q42HV26,0.4,USED
c2cc736e-0a94-455b-a4f3-a8c8c91ea71d,6G50KY1WY87,0.2,USED
0f87a822-c26d-4c39-8e2a-24a985d3defd,8F94KW4TP68,0.5,UNUSED
24f49466-10f9-43ba-883d-8e6b5c8416c1,8EF2JJ7NY15,0.1,USED
c94c8481-1257-4356-af52-c1b55e803819,1X13J83XY63,0.1,UNUSED
accb5193-8c32-4e34-a669-46a06c2e99d7,3XM8KG6AG07,0.3,UNUSED
5ba97718-e209-4866-97a2-a6cd011675d2,4A06PH8FU69,0.4,UNUSED
bb95cfa9-238e-4b42-a793-35c305385523,1G11PQ5YP60,0.3,UNUSED
d384d244-2349-43ec-994a-5f64a6a6d88c,6FM0DR5RW51,0.2,USED
db969be2-4ba9-43f9-803c-b70d179fd9a7,9MU6JA2FU20,0.5,USED
a98abcb2-4db9-4642-b118-cd39f0035dc7,7F06HC4CA41,0.4,USED
9b0fcce2-9016-41aa-b42f-21d66a69b710,6KD4GN3VF68,0.2,UNUSED
eacb9d01-9161-4b05-b6bd-846ee6e7882c,4MQ2G62PW83,0.2,UNUSED
31e6c40f-a285-4003-a725-9031ea5b6809,5U69V52CP97,0.4,USED
c1c3f5c0-283e-45e7-8397-a7134d7cc46e,1UG9R73NU01,0.5,USED
051654b6-5713-4c9c-b6a5-f9fecaa75dd4,7U14R11JU22,0.1,USED
41bb5988-87bc-46f1-83b7-feeb9d579ac7,1AP2YV0QX90,0.1,UNUSED
2f9341e2-55d7-4330-a12c-306698dc8365,4P40TJ9TP46,0.2,UNUSED
25fe3f03-b7dc-492f-89b0-5a5e6e49dc98,6JN7X09HP58,0.5,USED
e8a355ff-4112-4497-bad6-6a40ed12dc5e,9JY8PP8FE49,0.2,USED
13de0a7f-8c4f-46dc-9153-6f4a61dfa5ab,4KX4TD0JV79,0.1,UNUSED
1638e455-f978-4d45-a344-75f9c0b5b78f,8HY1R09EY39,0.1,USED
c1e750a3-df13-4c88-9aa1-2703078947c6,9Y27NR0KH26,0.3,UNUSED
23bdc886-521a-4cd0-8fe9-3ab931470265,4QD8MF8EC33,0.2,UNUSED
b7746e1d-eb49-4927-9b8c-02231c0daf9a,4FU9XF7MA82,0.1,UNUSED
fa4f2dcf-4bf4-40c7-9be5-827060f3a304,4TF5NK1WF99,0.5,UNUSED
24b76cd2-b772-492a-acee-c4f5a30281fa,6KM4V94HA84,0.4,UNUSED
c894fa36-47dc-4092-b6cb-74bc35c5e426,2YP2E62YP68,0.4,UNUSED
26783e63-3d05-4797-b048-fcf5dfda3fae,6D41RV8XA67,0.4,USED
94c73ac1-5449-410a-a3f0-62bbc3a2a988,7E89TM7PF21,0.1,USED
1ce7f6e3-34ad-4443-a96f-5cb669d7dbb9,8K17CX3ME71,0.5,USED
1f5e200e-7d5e-4c2e-bffe-ef95ad3f466c,9N27MG5JY91,0.3,UNUSED
aae055a4-1d37-4730-9967-5507f99d9ed1,9KK0A42WK02,0.4,USED
926b2e2e-6bbe-468a-bfc4-90979e83c499,9TJ1JG0TG30,0.2,USED
15c757bf-ef28-44c2-a980-eacc25425ec2,2F91PF5JF74,0.3,UNUSED
e82a3067-3845-4cd4-a56b-6e08adc8bad1,3PC1CH0NJ06,0.5,USED
2c061c45-ab31-421a-a85e-e92359c1db83,2YQ0VN8MF79,0.4,USED
c8f90d5e-c458-4dfc-b42b-a4cc502b761f,2DG4E59NH29,0.1,USED
bc3de6a0-933a-4575-b01c-5bbfbc25549e,9FW8C74GF26,0.4,USED
6bc75da1-bab2-49f5-8488-dac0e2060f9e,2DA9FG4AK95,0.5,UNUSED
0ffedc3f-6103-40a6-9a22-31ab053924a7,1PT9PT0GU34,0.4,UNUSED
b9ae7be8-11a3-49a3-bb8c-b23a0ff50a30,2EA2JN2UA15,0.5,UNUSED
41c29d94-2b0f-4d3d-a2e9-b066a32920cf,6T74RH7JM58,0.2,UNUSED
2346729c-cb69-40e7-af23-15057302536f,7XN1W72AV85,0.3,UNUSED
0c054dae-2494-40d4-9a49-8e7d1d44c387,4JP6Y83DD47,0.3,UNUSED
8ea1a679-b02b-44bc-ac3d-2a024f814c9f,1V97X66TX04,0.1,USED
0e070776-abff-4e84-8ea4-00665d001980,9PQ5M24QQ08,0.1,USED
720086e8-e43a-458a-a5c7-0e5d7a0e7d7b,5WR8HD1TK42,0.2,UNUSED
2bbb8ca8-756a-4f1e-ae02-d0fbaca6d2bc,4N20WW0HK42,0.1,UNUSED
f691b83b-3425-43e8-8360-642fc66f9d9f,1MC8ED5RR46,0.2,UNUSED
f1ae57a8-0b0c-426e-a6af-c3c0a2db0310,9TY4D41MN01,0.5,UNUSED
de238d66-5e26-4252-a2f5-058b1d18b33e,7UW2X69QV47,0.4,USED
da143952-fe45-48ed-a61f-f353367f2332,1M14DG2FK66,0.3,UNUSED
5bf6d878-cea7-40cd-850a-c373adb1e8c1,4HH5Q40UV10,0.1,USED
62a4e6a9-8b44-4b5c-8867-0d67347594f3,4UC9KQ9JX03,0.4,USED
cc32124d-6606-4280-aeeb-e54291e81f9c,4KH3VN7WX03,0.3,USED
65fe7b2c-fb44-4bc1-a45b-c3d052e21881,7NM8YF7UQ13,0.2,USED
f29a5843-7fc5-40a2-8535-4036520b710c,5NT0NY3UE33,0.1,USED
4cb29e6c-8268-43f2-84fc-484925be7c52,7J33R48TJ78,0.2,USED
7d27cc40-3431-4076-a5c9-ad4e50775d9e,5U08FE8NU56,0.3,USED
c9d657a6-42dd-44b8-ad94-d40f6002ca32,6N09WN0GF15,0.4,USED
580e522d-47a8-45d7-9386-7fc435d57517,6WP9UN7PN52,0.3,UNUSED
451e532f-748f-49f8-87df-dfe5fa30aadf,6HF1VY5PC38,0.5,UNUSED
4037b675-e802-4c31-a3e2-9ef12f4e2f28,1PA1PG6UJ84,0.3,USED
e84726d3-17a3-44f2-8ccc-4300f20cd677,5A54GW4NV75,0.3,UNUSED
57b9a043-c33c-4507-b33b-a86a5a174617,1A82JF8EY74,0.5,UNUSED
ef14542a-f05a-47ae-a98f-a39fc16b5884,8N48JF7HC06,0.3,UNUSED
ecec0ced-1636-4182-91c6-d0046cc3af29,7KF2A41EQ40,0.4,UNUSED
dddbb0d8-c203-43fa-b1d0-7918a860fc8b,7VG4TM7HU77,0.5,USED
aea0d92c-75d9-4ead-9249-dac5598d3bd0,7PR8C08UE46,0.3,USED
d8009867-be3a-4670-a27f-29bac9e0a252,2YX3Q58JG20,0.3,USED
ea44a22a-0af2-4ff3-a53e-e6d28c3eecd8,2Y94EN2QC46,0.2,UNUSED
20cefbc8-790c-46b5-956b-d2ff916a4afe,8NJ3E52HD47,0.2,UNUSED
903d4713-e5f9-46f6-bafb-3b382811cb37,4E88UU9XK05,0.5,USED
baa23053-8064-43bd-9446-a4f4cd531a56,1MD1UM5XC71,0.5,UNUSED
0fe0c3c5-e3fe-424f-a4d0-521edeb6848b,4EY4YQ9RT85,0.5,UNUSED
66bfc361-3d92-4d58-8958-91152ba9634c,9HH6NC1JY67,0.4,USED
63ab22f6-1dc3-4686-96b3-5a97c323be25,2TW8C52QH80,0.5,UNUSED
26a19e2d-592c-41a2-9603-1809306073e9,8ED6YV1DK84,0.2,UNUSED
f345905c-9168-460e-85bd-7e581999c313,8PD2XY0EP52,0.4,UNUSED
74c3145f-37ee-41f1-9202-47bb1a3a6e54,7KY9TM7QM04,0.3,USED
f64da564-7486-4226-8949-4e7ec68f05d8,7X90Y21DM53,0.2,UNUSED
cbfb3fc0-17b6-45a6-aebb-675d73bea3dd,3PK7C12RQ86,0.2,UNUSED
4bcf665d-7352-4ad0-86d8-7f64184a9500,4GP9Y57QK96,0.2,USED
e0e00b29-a1a9-497a-9423-b62644036155,2VG8XK3GP48,0.1,USED
05706bef-3632-4d23-a272-a5ef286ecc54,3AA0NA5RQ09,0.3,UNUSED
7b84f7e1-ff78-4c63-897a-8601b216e94c,9A36TC0DJ76,0.1,USED
1ba54185-ec61-47b5-80f5-2c890bb985c7,4N84XX1WG94,0.3,UNUSED
b43930c0-179a-4969-ad2e-6e6637e67eea,1C46PV1AA99,0.1,USED
8f4a89dc-ce98-4d81-8d1c-1c83f92b3909,3A35W22PF61,0.2,UNUSED
4fc4d1ab-e378-4fc1-8578-bad688dd7b09,1D25VF2TK22,0.3,USED
fadb82b6-8631-4951-a5f7-d89baad1c5db,1MA0EW3VP35,0.2,USED
c61ef18e-0213-4bca-b743-bf634c0329ba,7E30H83YM38,0.2,UNUSED
11bca3c0-5e17-445b-8be5-9125752da439,8NV0V47AW30,0.2,USED
b140ea99-3462-4177-a0bb-2a13a88c5ffb,1HX5Q61JX91,0.5,USED
196e41d4-e13b-4d56-82f5-c998d6c38693,9TM7M91YJ95,0.4,USED
e47c8b8c-f7d2-45eb-afb0-17dba2f41117,9Q70N83AQ09,0.4,UNUSED
e594fefe-36b3-4e34-bbe5-05755369b285,5RQ3HX3VR02,0.5,UNUSED
da0cc40a-25c6-488b-ac78-0d4a8a7d9789,6DA7CK7PF37,0.5,USED
99d05cc5-587e-4ab0-99f2-c4ce6fdb01d6,7X03FY8FV94,0.1,USED
d4f17a49-cd6f-41e5-9145-c2de6fad36ba,3HA7VC0WF03,0.4,USED
5a54c68a-99c1-41ab-b6d5-5a745d4174bf,3H95U85DF91,0.4,USED
d14facdf-3e6a-4a04-9de1-0e47a24d779b,1V26E08FA61,0.5,USED
64288646-5248-412a-a15c-8ec64ccdad72,9PK0P95JM10,0.3,UNUSED
ba262267-21a5-449a-ae05-3c6ff3fc4694,2N81NA0EK50,0.4,USED
d22cebe4-426c-4c42-b658-1466d745f641,5H48MH9WY78,0.2,UNUSED
247ab038-fe72-4164-b202-fa27dedfe96c,2WK1YM1EU14,0.2,USED
f5e21b9a-97e0-4444-b062-8e9564b25613,4J08RN9WG96,0.4,USED
ff2048c6-d7e4-4e32-ab01-80585308b869,4QU7JT8JF46,0.3,USED
63ff2811-d967-4e5d-998e-fc39dd392818,9AT3W57AR09,0.5,USED
84c94bd7-5e7c-42f5-817d-5d2a406f3cb5,3RM5TK7NM81,0.2,USED
d3cc1953-2654-4ac2-a7a5-e596ac9adc9b,1KF6FY1PP97,0.1,UNUSED
d405cec9-ee28-41f0-9c1e-897b720499f9,9YK9UU5KG26,0.4,UNUSED
a3efd5fb-aedc-4fdb-b313-bba0dc3a0d98,7G47NU7QC06,0.1,USED
c929dcf6-659b-42ab-a2d4-58217c2c5369,6N59XF0FQ22,0.2,UNUSED
492ccdaf-822c-43e4-a02a-aa5a47046d20,6C32UF2JC29,0.3,USED
c040efa8-2f68-4cf9-a83c-81e98d08f7e1,9HP2PV0JD57,0.2,USED
50f5527b-18df-4a1d-b9a0-ce778f9deae0,1T75NP6TV33,0.4,UNUSED
6886171c-2a86-4857-9e39-42da41d168f9,1M30H25MN68,0.1,UNUSED
06fd334f-7c07-41e8-87f6-df554aee352c,3RT8MU5GT53,0.5,USED
ac987909-c02d-4636-9c2c-67a60674456d,2H69PM9FJ98,0.3,UNUSED
1c97ac94-26f1-43ad-8d87-6ed357eacfb4,6G15DC7NY51,0.2,USED
e2bc64f2-e529-4ead-9e32-eb05d34ec903,4DJ5GT1HD52,0.4,USED
5be5556f-a736-4284-a5fc-e7f770334fe3,6EX8DQ0MU18,0.4,UNUSED
635a45c4-beff-487c-a70a-e9684f1dd136,4YV4YJ2VE43,0.4,UNUSED
b33340e2-b167-43a0-b8ac-38cc6affeab3,1WD7U32RX57,0.3,UNUSED
7a585f56-ab1a-4ef4-9f2b-d4f3c0dccbc0,7DF2P41TX14,0.1,USED
b01a7586-1058-402e-814b-56e9d24b598c,2Y83M77XX77,0.3,UNUSED
18ff33af-37b8-4d93-ae45-58133f8fb640,5P50Q89RA56,0.1,USED
a8a12fc4-35de-487a-a429-b9e0dd5e61f7,9NN0N52NM56,0.3,USED
6f0d8ee8-68a6-4115-84d4-881d5567dc24,4MT0FT7JM45,0.2,UNUSED
057c3f7c-8118-4c8b-b440-0f45bbcf4448,9UV9Q01ET56,0.4,USED
d4833ceb-de0e-4c7a-87c8-96e96ced5d0b,6CD9ED8RG28,0.1,UNUSED
c66df0d4-f6b7-4a22-838f-15b3dd1fae9d,2KY6QN5JM36,0.4,UNUSED
215c1345-ed20-4d9b-8a64-d1c289cb4d61,9T06CX7XJ59,0.3,UNUSED
6d310d88-1bf1-491d-8186-bd33b43547be,6GP0GY8CD11,0.5,USED
d716616a-7d77-4137-a2c4-7e0fa520bfb4,4XE5FT8AT21,0.4,USED
a1041366-2f46-42de-8959-46a3f79ea441,6QJ7PW6FH93,0.2,UNUSED
65253fa0-ec19-4c52-9f09-ed6a5fca3ec3,2K40NX2XV70,0.3,USED
765ba715-a7b2-454a-9e27-65724f926978,5A87MR0TN07,0.5,USED
50673bd8-9259-476e-b81d-60041016e439,8TE1CY8TR68,0.4,UNUSED
4e60f2f2-aa2b-49b9-81dd-9ff864923c5f,9D81AY6WW09,0.1,USED
b70d1134-b7b1-4acc-9acf-f34a92262b3e,3H18QA1WJ36,0.2,UNUSED
6942842a-d24d-4c55-83b2-f824afbf1ab9,1D59MU5EV37,0.5,UNUSED
e5181c2b-d979-4279-8358-027b8f5d3f5a,3RA2U09RF32,0.4,UNUSED
15fd03fa-b489-4fdc-9fa6-f11d7b14085f,1U58RE1JP17,0.3,UNUSED
6060a1ef-5544-48cb-8be8-e02349227c9b,9T64WT5AC92,0.5,UNUSED
c3bdc1e0-9fd4-4478-914a-a854a206715b,9QK5NG9EF88,0.2,UNUSED
e1dd519a-dc8f-4f77-beaf-b286516dbdb3,8AD0C11MV93,0.3,UNUSED
c3677f0a-55c1-48d6-a742-6204cf4e04fb,7GD6G93AM99,0.5,UNUSED
b3a0708a-afd4-4470-8c2f-f2bb7c728825,5EX7J97YD37,0.4,UNUSED
a52e0242-e528-4f64-beac-53bb0e9ca743,8PX9JY3YV34,0.1,USED
6dfe972d-d9c0-4235-b72b-dac1ab0f69d1,2W86KE7TA42,0.4,UNUSED
24251b42-7c48-4e6f-bf96-c0896fe3581f,2VJ8A28VH63,0.3,USED
a9370dfa-2634-4464-b633-b82ed4d2d686,6J95M21WJ01,0.4,USED
1cf7fabc-2777-4a59-be79-59fb86510334,9N12QV7JY66,0.1,UNUSED
c1a14ab6-e887-42c3-9dd7-4560912a4735,9X11N12XT07,0.1,USED
29710dff-2e9d-457c-84c5-a67c85a368b8,1EC5YA8JA23,0.3,UNUSED
11b5e970-2aa7-4702-92f8-ee97cf9cece7,5YQ7Q84RR98,0.2,UNUSED
0ffdd177-53c5-4ee9-a0fe-325dce481cb0,9T87JW3RC15,0.4,USED
2e9faa4a-9249-4efe-b582-d0aa08b3d777,3JN6RR8EF59,0.2,USED
dcdce143-82a9-4979-9dc6-78a3172191c3,3PY0MK2QF82,0.2,USED
18db2556-515b-4e38-97bf-26a68e6b2c99,5ME7FE5QR51,0.4,UNUSED
